exposure	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
ieu-b-4957	10630_5_HTATIP2_HTAI2	10630_5	HTAI2	HTATIP2	2	Inverse variance weighted	-0.0144027837024728	0.0234116724376578	0.538424824679556	-0.0602896616802821	0.0314840942753365
ieu-b-4957	10637_50_KIAA1324_K1324	10637_50	K1324	KIAA1324	2	Inverse variance weighted	0.0155044453609273	0.0195837571108626	0.428536073325282	-0.0228797185763634	0.0538886092982181
ieu-b-4957	10638_1_TINF2_TINF2	10638_1	TINF2	TINF2	2	Inverse variance weighted	-0.00996008879652825	0.0194986133734227	0.609484030814406	-0.0481773710084367	0.0282571934153802
ieu-b-4957	10643_16_OLFM3_NOE3	10643_16	NOE3	OLFM3	2	Inverse variance weighted	0.00113296201148536	0.0195636385246616	0.953819026770895	-0.0372117694968515	0.0394776935198222
ieu-b-4957	10647_18_ASCC1_ASCC1	10647_18	ASCC1	ASCC1	2	Inverse variance weighted	-0.00284820223978574	0.0221156023621437	0.897526186690659	-0.0461947828695875	0.040498378390016
ieu-b-4957	10663_42_INSIG1_INSI1	10663_42	INSI1	INSIG1	2	Inverse variance weighted	0.00552897515525099	0.0200533923253057	0.782768732236279	-0.0337756738023482	0.0448336241128502
ieu-b-4957	10666_7_GNPTG_GNPTG	10666_7	GNPTG	GNPTG	2	Inverse variance weighted	-0.00190496693064329	0.0201969578219082	0.924855361489935	-0.0414910042615834	0.0376810704002969
ieu-b-4957	10667_78_C1orf185_CA185	10667_78	CA185	C1orf185	2	Inverse variance weighted	0.0104115596582618	0.0196504875207567	0.596224797555654	-0.0281033958824213	0.048926515198945
ieu-b-4957	10668_5_STX4_STX4	10668_5	STX4	STX4	2	Inverse variance weighted	-0.0222910960692747	0.0198311302435962	0.260993652117041	-0.0611601113467232	0.0165779192081738
ieu-b-4957	10672_75_SFTPB_SP_B	10672_75	SP_B	SFTPB	2	Inverse variance weighted	0.00436478005873067	0.0208186782422462	0.833935447293868	-0.0364398292960719	0.0451693894135332
ieu-b-4957	10675_223_TMX2_TMX2	10675_223	TMX2	TMX2	2	Inverse variance weighted	-0.00607587777526331	0.0199566342150496	0.760782007710816	-0.0451908808367605	0.0330391252862339
ieu-b-4957	10677_9_NDUFB4_NDUB4	10677_9	NDUB4	NDUFB4	2	Inverse variance weighted	-0.0208263369429413	0.0200238005469908	0.298303141385712	-0.0600729860150433	0.0184203121291607
ieu-b-4957	10693_43_KLRG2_KLRG2	10693_43	KLRG2	KLRG2	2	Inverse variance weighted	-0.0289613778025387	0.019472023592177	0.136926956941883	-0.0671265440432055	0.00920378843812823
ieu-b-4957	10695_12_WFDC10B_WF10B	10695_12	WF10B	WFDC10B	2	Inverse variance weighted	0.00650695977320614	0.0193689642475823	0.736910275412709	-0.0314562101520552	0.0444701296984675
ieu-b-4957	10699_52_LRP1_LRP1	10699_52	LRP1	LRP1	2	Inverse variance weighted	-0.0133142468205196	0.0224860763356231	0.553776449750698	-0.0573869564383408	0.0307584627973016
ieu-b-4957	10700_10_IGSF11_IGS11	10700_10	IGS11	IGSF11	2	Inverse variance weighted	-0.0131478868566255	0.0198231859314178	0.507165324197929	-0.0520013312822044	0.0257055575689533
ieu-b-4957	10702_1_COL28A1_COSA1	10702_1	COSA1	COL28A1	2	Inverse variance weighted	0.011847804199189	0.0204346497688752	0.562056287884075	-0.0282041093478064	0.0518997177461844
ieu-b-4957	10703_203_SUDS3_SDS3	10703_203	SDS3	SUDS3	2	Inverse variance weighted	-0.00836684893385359	0.0214412307768072	0.696372085353064	-0.0503916612563956	0.0336579633886884
ieu-b-4957	10704_91_LRMP_LRMP	10704_91	LRMP	LRMP	2	Inverse variance weighted	-0.00455621025405496	0.019885305423496	0.818772167646444	-0.0435314088841072	0.0344189883759972
ieu-b-4957	10705_14_ST6GALNAC3_SIA7C	10705_14	SIA7C	ST6GALNAC3	2	Inverse variance weighted	-0.0192507177558495	0.0240735716616513	0.423906720280965	-0.0664349182126861	0.0279334827009871
ieu-b-4957	10708_3_GNRH2_GON2	10708_3	GON2	GNRH2	2	Inverse variance weighted	-0.0083827203114019	0.0196135052891329	0.669091417728741	-0.0468251906781024	0.0300597500552986
ieu-b-4957	10710_23_ZPBP2_ZPBP2	10710_23	ZPBP2	ZPBP2	2	Inverse variance weighted	-0.00872833670301174	0.0191833516412412	0.649112550079233	-0.0463277059198446	0.0288710325138211
ieu-b-4957	10713_151_CD300LB_CLM7	10713_151	CLM7	CD300LB	2	Inverse variance weighted	0.00120186178132192	0.0193930131037665	0.950583570560235	-0.0368084439020604	0.0392121674647042
ieu-b-4957	10714_7_ACE_ACE	10714_7	ACE	ACE	2	Inverse variance weighted	-0.00937270077916223	0.0195921822332423	0.632372768861837	-0.0477733779563171	0.0290279763979926
ieu-b-4957	10716_35_PSMD5_PSMD5	10716_35	PSMD5	PSMD5	2	Inverse variance weighted	-0.00525463722130977	0.0195142986747926	0.787721048221998	-0.0435026626239033	0.0329933881812837
ieu-b-4957	10722_13_SYK_KSYK	10722_13	KSYK	SYK	2	Inverse variance weighted	0.00063550183285583	0.0199730708196675	0.974617245262519	-0.0385117169736925	0.0397827206394042
ieu-b-4957	10731_10_HS3ST5_HS3S5	10731_10	HS3S5	HS3ST5	2	Inverse variance weighted	-0.0143535820396862	0.0296543867035765	0.628365314472218	-0.072476179978696	0.0437690158993237
ieu-b-4957	10734_339_GAL3ST2_G3ST2	10734_339	G3ST2	GAL3ST2	2	Inverse variance weighted	-0.00859573111601226	0.0200303357157868	0.667824510438839	-0.0478551891189544	0.0306637268869299
ieu-b-4957	10737_96_SERPINB1_Serpin_B1	10737_96	Serpin_B1	SERPINB1	2	Inverse variance weighted	0.000631846311901326	0.0200086453724036	0.97480805766391	-0.0385850986180098	0.0398487912418125
ieu-b-4957	10748_216_PCDHB2_PCDB2	10748_216	PCDB2	PCDHB2	2	Inverse variance weighted	-0.0197618557914631	0.0195895756405193	0.313073208455725	-0.0581574240468809	0.0186337124639547
ieu-b-4957	10752_8_CDYL2_CDYL2	10752_8	CDYL2	CDYL2	2	Inverse variance weighted	-0.00852848898796782	0.0202113082378027	0.673049686655672	-0.0481426531340611	0.0310856751581254
ieu-b-4957	10753_31_ADAM7_ADAM7	10753_31	ADAM7	ADAM7	2	Inverse variance weighted	-0.0228750178787723	0.0246176096262123	0.352778396183145	-0.0711255327461484	0.0253754969886038
ieu-b-4957	10754_113_PROK2_Prokineticin_2	10754_113	Prokineticin_2	PROK2	2	Inverse variance weighted	0.0103929350826877	0.0386812423114976	0.788174771881766	-0.0654222998478475	0.086208170013223
ieu-b-4957	10756_34_UCN3_UCN3	10756_34	UCN3	UCN3	2	Inverse variance weighted	0.0266211987074404	0.0233745820306069	0.254746878057731	-0.0191929820725492	0.0724353794874299
ieu-b-4957	10758_2_KERA_KERA	10758_2	KERA	KERA	2	Inverse variance weighted	-0.0177887061471142	0.0211160265736967	0.399549111593486	-0.0591761182315598	0.0235987059373314
ieu-b-4957	10760_107_GRIA4_GRIA4	10760_107	GRIA4	GRIA4	2	Inverse variance weighted	-0.00915441474724812	0.0202414883906961	0.651081716649211	-0.0488277319930126	0.0305189024985163
ieu-b-4957	10761_5_TMED2_TMED2	10761_5	TMED2	TMED2	2	Inverse variance weighted	0.00743438247122216	0.019601609984277	0.704484350105532	-0.0309847730979608	0.0458535380404052
ieu-b-4957	10762_2_KLRG2_KLRG2	10762_2	KLRG2	KLRG2	2	Inverse variance weighted	-0.0176503643467528	0.0245730881261155	0.472584493617736	-0.0658136170739393	0.0305128883804336
ieu-b-4957	10767_52_GPR64_GPR64	10767_52	GPR64	GPR64	2	Inverse variance weighted	-0.00857919079738015	0.0191651982012059	0.654409961602336	-0.0461429792717436	0.0289845976769833
ieu-b-4957	10772_21_CSGALNACT2_CGAT2	10772_21	CGAT2	CSGALNACT2	2	Inverse variance weighted	-0.0229089995845081	0.0196462431960049	0.243583988651987	-0.0614156362486777	0.0155976370796614
ieu-b-4957	10781_19_CLEC4G_CLC4G	10781_19	CLC4G	CLEC4G	2	Inverse variance weighted	0.0128813006462837	0.0203194103405526	0.526119541116902	-0.0269447436211994	0.0527073449137669
ieu-b-4957	10785_8_LRRC52_LRC52	10785_8	LRC52	LRRC52	2	Inverse variance weighted	0.0170061842808124	0.0193937090539559	0.38054541499542	-0.0210054854649411	0.0550178540265659
ieu-b-4957	10798_4_CD300E_CLM2	10798_4	CLM2	CD300E	2	Inverse variance weighted	0.00929828122920825	0.0195925055396202	0.635083819076917	-0.0291030296284474	0.0476995920868639
ieu-b-4957	10800_15_SERPINH1_Collagen_binding_protein	10800_15	Collagen_binding_protein	SERPINH1	2	Inverse variance weighted	-0.013366172082948	0.0234244739022238	0.568265976810087	-0.0592781409313066	0.0325457967654106
ieu-b-4957	10809_14_KLRB1_KLRB1	10809_14	KLRB1	KLRB1	2	Inverse variance weighted	0.016945127545586	0.019628646738073	0.387980474384729	-0.0215270200610371	0.0554172751522091
ieu-b-4957	10814_7_CD1A_CD1A	10814_7	CD1A	CD1A	2	Inverse variance weighted	-0.00424634053792017	0.0198280955495268	0.830424034117302	-0.0431094078149928	0.0346167267391524
ieu-b-4957	10815_2_HABP4_HABP4	10815_2	HABP4	HABP4	2	Inverse variance weighted	0.0048277985553939	0.041596705824564	0.907603372754961	-0.0767017448607515	0.0863573419715393
ieu-b-4957	10816_150_PILRA_PILRA_isoform_FDF03_M14	10816_150	PILRA_isoform_FDF03_M14	PILRA	2	Inverse variance weighted	0.00752603031986495	0.0177669234172116	0.671859133456087	-0.0272971395778697	0.0423492002175996
ieu-b-4957	10817_26_TOMM20L_TO20L	10817_26	TO20L	TOMM20L	2	Inverse variance weighted	-0.0139820932083494	0.0198969876783734	0.482227691564448	-0.0529801890579612	0.0250160026412624
ieu-b-4957	10818_36_SMPD1_ASM	10818_36	ASM	SMPD1	2	Inverse variance weighted	-0.00373754644923772	0.0470167133957366	0.936639706617068	-0.0958903047048814	0.0884152118064059
ieu-b-4957	10825_12_VSIG10_VSI10	10825_12	VSI10	VSIG10	2	Inverse variance weighted	-0.0222814294532809	0.020112734737193	0.267936561437217	-0.0617023895381792	0.0171395306316175
ieu-b-4957	10827_67_LINGO3_LIGO3	10827_67	LIGO3	LINGO3	2	Inverse variance weighted	-0.0218160357674947	0.0196509373117724	0.26692238610577	-0.0603318728985685	0.0166998013635791
ieu-b-4957	10830_5_EFCAB14_K0494	10830_5	K0494	EFCAB14	2	Inverse variance weighted	0.0105133110475441	0.019510294775684	0.589983685536643	-0.0277268667127965	0.0487534888078848
ieu-b-4957	10832_24_B4GALT6_B4GT6	10832_24	B4GT6	B4GALT6	2	Inverse variance weighted	-0.010415349047972	0.0221897635812879	0.638800688291554	-0.0539072856672964	0.0330765875713524
ieu-b-4957	10833_64_HHIP_HHIP	10833_64	HHIP	HHIP	2	Inverse variance weighted	-0.0132209788161468	0.0201957387794425	0.512698276388238	-0.0528046268238541	0.0263626691915606
ieu-b-4957	10835_25_A4GNT_A4GCT	10835_25	A4GCT	A4GNT	2	Inverse variance weighted	0.00993469150422435	0.0194979079782073	0.610383562677583	-0.028281208133062	0.0481505911415107
ieu-b-4957	10842_7_GCNT4_GCNT4	10842_7	GCNT4	GCNT4	2	Inverse variance weighted	-0.0132308769679817	0.0198959876648672	0.506049040948389	-0.0522270127911213	0.025765258855158
ieu-b-4957	10847_1_SIGLEC15_SIG15	10847_1	SIG15	SIGLEC15	2	Inverse variance weighted	-0.00576783171421899	0.0199343446686387	0.772320113928305	-0.0448391472647509	0.0333034838363129
ieu-b-4957	10848_137_BTNL3_BTNL3	10848_137	BTNL3	BTNL3	2	Inverse variance weighted	0.00464259662704024	0.0199079214594424	0.815603401232603	-0.0343769294334668	0.0436621226875473
ieu-b-4957	10851_77_EBI3_IL27B	10851_77	IL27B	EBI3	2	Inverse variance weighted	0.0137547597200651	0.018227777728467	0.450486434069574	-0.0219716846277302	0.0494812040678604
ieu-b-4957	10852_114_HNRNPDL_HNRDL	10852_114	HNRDL	HNRNPDL	2	Inverse variance weighted	-0.00890657236696757	0.0288917271555576	0.75787374110957	-0.0655343575918604	0.0477212128579252
ieu-b-4957	10866_60_SMEK1_P4R3A	10866_60	P4R3A	SMEK1	2	Inverse variance weighted	-0.00885561456610692	0.0199562382076111	0.65722211464241	-0.0479698414530246	0.0302586123208108
ieu-b-4957	10876_300_BRAT1_BRAT1	10876_300	BRAT1	BRAT1	2	Inverse variance weighted	-0.00147921929502444	0.0194372869744812	0.939337831038489	-0.0395763017650077	0.0366178631749588
ieu-b-4957	10880_38_FAM163B_F163B	10880_38	F163B	FAM163B	2	Inverse variance weighted	0.0009293731104821	0.0219401465174221	0.966212132778284	-0.0420733140636653	0.0439320602846295
ieu-b-4957	10882_12_DSC1_Desmocollin_1	10882_12	Desmocollin_1	DSC1	2	Inverse variance weighted	-0.00871467779269423	0.0199934633103936	0.662926445670594	-0.0479018658810657	0.0304725102956773
ieu-b-4957	10885_36_C6orf89_CF089	10885_36	CF089	C6orf89	2	Inverse variance weighted	-0.00892446089481221	0.0196946460591097	0.650446874320816	-0.0475259671706672	0.0296770453810428
ieu-b-4957	10889_2_MRAP2_MRAP2	10889_2	MRAP2	MRAP2	2	Inverse variance weighted	-0.0255718736812945	0.0200182769170364	0.201451779851578	-0.0648076964386858	0.0136639490760968
ieu-b-4957	10890_135_LCTL_LCTL	10890_135	LCTL	LCTL	2	Inverse variance weighted	0.0163148472487138	0.0198007636110796	0.40996773699139	-0.0224946494290022	0.0551243439264298
ieu-b-4957	10892_8_OSMR_OSMR	10892_8	OSMR	OSMR	2	Inverse variance weighted	-0.00623451818203579	0.0165542153204663	0.706461876961379	-0.0386807802101497	0.0262117438460781
ieu-b-4957	10895_28_TMPRSS11B_TM11B	10895_28	TM11B	TMPRSS11B	2	Inverse variance weighted	0.0129048497939305	0.0192604403207167	0.502846047929322	-0.0248456132346743	0.0506553128225353
ieu-b-4957	10900_272_STMN2_STMN2	10900_272	STMN2	STMN2	2	Inverse variance weighted	-0.00423632175488276	0.0310469830407102	0.891466544026643	-0.0650884085146747	0.0566157650049092
ieu-b-4957	10902_53_ASPRV1_APRV1	10902_53	APRV1	ASPRV1	2	Inverse variance weighted	0.0276960287186498	0.0367289269746238	0.450809695449922	-0.0442926681516128	0.0996847255889124
ieu-b-4957	10903_50_STX8_STX8	10903_50	STX8	STX8	2	Inverse variance weighted	-0.0228622591531842	0.0197444891432016	0.246902466800657	-0.0615614578738594	0.0158369395674909
ieu-b-4957	10907_116_NTM_NTRI	10907_116	NTRI	NTM	2	Inverse variance weighted	-0.0144632320986434	0.0207285063625246	0.48533606416291	-0.0550911045691915	0.0261646403719048
ieu-b-4957	10908_2_GALNT13_GLT13	10908_2	GLT13	GALNT13	2	Inverse variance weighted	0.00395961137426131	0.0201131702619166	0.843931934231681	-0.0354622023390953	0.0433814250876179
ieu-b-4957	10910_6_CEACAM4_CEAM4	10910_6	CEAM4	CEACAM4	2	Inverse variance weighted	0.0063809757884864	0.0196748488130343	0.745694670568709	-0.0321817278850609	0.0449436794620337
ieu-b-4957	10916_44_PLA2R1_PLA2R	10916_44	PLA2R	PLA2R1	2	Inverse variance weighted	-0.0111514138608254	0.0177016461986594	0.528717620058868	-0.0458466404101979	0.0235438126885471
ieu-b-4957	10917_40_GNGT2_GBGT2	10917_40	GBGT2	GNGT2	2	Inverse variance weighted	0.00644460220747821	0.0194901930535628	0.740902289632333	-0.0317561761775049	0.0446453805924613
ieu-b-4957	10924_258_CYB5D2_NEUFC	10924_258	NEUFC	CYB5D2	2	Inverse variance weighted	-0.012778633638295	0.0196790738363518	0.516111286337352	-0.0513496183575445	0.0257923510809545
ieu-b-4957	10933_107_CALN1_CABP8	10933_107	CABP8	CALN1	2	Inverse variance weighted	-0.00313966840473862	0.0200190066046281	0.875375380124382	-0.0423769213498097	0.0360975845403325
ieu-b-4957	10938_13_CD58_sLFA_3	10938_13	sLFA_3	CD58	2	Inverse variance weighted	0.00181570908361048	0.0201071674826606	0.928047561043817	-0.0375943391824044	0.0412257573496253
ieu-b-4957	10939_16_PLEKHA4_PKHA4	10939_16	PKHA4	PLEKHA4	2	Inverse variance weighted	0.00450498824440692	0.0157902159675076	0.775412390256533	-0.026443835051908	0.0354538115407218
ieu-b-4957	10940_25_SRL_SRCA	10940_25	SRCA	SRL	2	Inverse variance weighted	-0.0113795222514263	0.0336674409461525	0.735364817014649	-0.0773677065058851	0.0546086620030325
ieu-b-4957	10945_11_STX6_Syntaxin_6	10945_11	Syntaxin_6	STX6	2	Inverse variance weighted	-0.0103751841346892	0.019937377510418	0.602792748338379	-0.0494524440551085	0.0287020757857301
ieu-b-4957	10948_14_PLD3_PLD3	10948_14	PLD3	PLD3	2	Inverse variance weighted	0.00531778442855656	0.0261362500068515	0.838772427118492	-0.0459092655848723	0.0565448344419854
ieu-b-4957	10949_59_RPLP2_RLA2	10949_59	RLA2	RPLP2	2	Inverse variance weighted	0.00588960699206482	0.0207299060141756	0.776324849225629	-0.0347410087957194	0.0465202227798491
ieu-b-4957	10953_14_CLEC2A_CLC2A	10953_14	CLC2A	CLEC2A	2	Inverse variance weighted	0.0030230018812943	0.0199329725631678	0.879456402973286	-0.0360456243425146	0.0420916281051032
ieu-b-4957	10955_4_CLEC10A_CLC10	10955_4	CLC10	CLEC10A	2	Inverse variance weighted	-0.0135366025713839	0.0198152048518972	0.494516993834594	-0.0523744040811025	0.0253011989383347
ieu-b-4957	10956_82_GCSH_GCSH	10956_82	GCSH	GCSH	2	Inverse variance weighted	-0.00822882869652752	0.0194497839847264	0.672236365408914	-0.0463504053065913	0.0298927479135362
ieu-b-4957	10959_125_BET1L_BET1L	10959_125	BET1L	BET1L	2	Inverse variance weighted	0.000390756836823157	0.0196059363580122	0.984098785105689	-0.0380368784248807	0.038818392098527
ieu-b-4957	10961_15_RARRES3_TIG3	10961_15	TIG3	RARRES3	2	Inverse variance weighted	-0.00775855468959891	0.0243761586377976	0.75026910252773	-0.0555358256196821	0.0400187162404843
ieu-b-4957	10974_20_SPINK7_ISK7	10974_20	ISK7	SPINK7	2	Inverse variance weighted	-0.00471889691608666	0.0203529535523225	0.816652053917086	-0.0446106858786389	0.0351728920464655
ieu-b-4957	10975_59_MUCL1_MUCL1	10975_59	MUCL1	MUCL1	2	Inverse variance weighted	-0.0135629487187561	0.0195149107867713	0.48705254874279	-0.0518121738608279	0.0246862764233156
ieu-b-4957	10977_55_UCMA_UCMA	10977_55	UCMA	UCMA	2	Inverse variance weighted	-0.00535374865173763	0.0205374420087964	0.794337478008655	-0.0456071349889785	0.0348996376855032
ieu-b-4957	10978_39_GH2_SOM2	10978_39	SOM2	GH2	2	Inverse variance weighted	-0.00336269672374063	0.0194504145106266	0.862741345054835	-0.0414855091645687	0.0347601157170874
ieu-b-4957	10981_56_NRG3_NRG3	10981_56	NRG3	NRG3	2	Inverse variance weighted	-0.00718613371118534	0.0195243059154158	0.71282782083839	-0.0454537733054002	0.0310815058830295
ieu-b-4957	10990_21_LRRK2_LRRK2	10990_21	LRRK2	LRRK2	2	Inverse variance weighted	0.0141016134162688	0.0253031713122441	0.577318262921647	-0.0354926023557296	0.0636958291882672
ieu-b-4957	11067_13_BGLAP_Osteocalcin	11067_13	Osteocalcin	BGLAP	2	Inverse variance weighted	-0.00512350622639928	0.0216596938011916	0.813009292942537	-0.0475765060767347	0.0373294936239362
ieu-b-4957	11071_1_IL5_IL_5	11071_1	IL_5	IL5	2	Inverse variance weighted	-0.0175153412910379	0.0192821049947386	0.363681247961839	-0.0553082670807255	0.0202775844986498
ieu-b-4957	11094_104_CLC_LPPL	11094_104	LPPL	CLC	2	Inverse variance weighted	0.00801348241861206	0.0196962596829039	0.684115954561206	-0.0305911865598796	0.0466181513971037
ieu-b-4957	11096_57_N6AMT1_HEMK2	11096_57	HEMK2	N6AMT1	2	Inverse variance weighted	-0.00265944812722298	0.0301824601187197	0.929787363894672	-0.0618170699599136	0.0564981737054677
ieu-b-4957	11098_1_PDXK_PDXK	11098_1	PDXK	PDXK	2	Inverse variance weighted	-0.017574223266248	0.0198093717202914	0.374988931533809	-0.0564005918380191	0.021252145305523
ieu-b-4957	11101_18_TLR4_TLR4	11101_18	TLR4	TLR4	2	Inverse variance weighted	0.0023094239888801	0.0194262251824172	0.905369026604591	-0.0357659773686576	0.0403848253464178
ieu-b-4957	11102_22_REG4_REG4	11102_22	REG4	REG4	2	Inverse variance weighted	-0.011258497996791	0.0205755946375269	0.584256940647645	-0.0515866634863437	0.0290696674927618
ieu-b-4957	11103_24_HSPB1_HSP_27	11103_24	HSP_27	HSPB1	2	Inverse variance weighted	-0.0062285283747486	0.0394191801872246	0.874450843610986	-0.0834901215417088	0.0710330647922116
ieu-b-4957	11104_13_CHI3L1_YKL_40	11104_13	YKL_40	CHI3L1	2	Inverse variance weighted	-0.00629646075885231	0.019678157430663	0.74898950360223	-0.0448656493229519	0.0322727278052472
ieu-b-4957	11105_171_ENO1_Alpha_enolase	11105_171	Alpha_enolase	ENO1	2	Inverse variance weighted	-0.00205545984741072	0.0243346971158153	0.932685760440921	-0.0497514661944086	0.0456405464995872
ieu-b-4957	11107_25_TENM3_TEN3	11107_25	TEN3	TENM3	2	Inverse variance weighted	-0.00718598934261999	0.0196339981948517	0.714367127728482	-0.0456686258045293	0.0312966471192893
ieu-b-4957	11109_56_SVEP1_SVEP1	11109_56	SVEP1	SVEP1	2	Inverse variance weighted	0.00123476240411883	0.0204125074436944	0.951764996622523	-0.0387737521855222	0.0412432769937598
ieu-b-4957	11110_4_TMEM119_TM119	11110_4	TM119	TMEM119	2	Inverse variance weighted	-0.00498020707013309	0.0220897367489652	0.821626544856444	-0.0482760910981048	0.0383156769578386
ieu-b-4957	11112_18_TMEM167A_KISHA	11112_18	KISHA	TMEM167A	2	Inverse variance weighted	-0.00846573203923619	0.0253066196698173	0.737982382900739	-0.058066706592078	0.0411352425136057
ieu-b-4957	11116_16_C11orf87_CK087	11116_16	CK087	C11orf87	2	Inverse variance weighted	-0.0115468098804592	0.0202149121380629	0.567862332469834	-0.0511680376710625	0.0280744179101442
ieu-b-4957	11117_2_SPATA20_SPT20	11117_2	SPT20	SPATA20	2	Inverse variance weighted	-0.0186705624432342	0.0282207552757758	0.508234177975896	-0.0739832427837548	0.0366421178972865
